augmentation_method,source_cluster,source_segment_id,source_segment_id_2,source_profile_id,lam,duration_s,n_samples_original,augmentation_ratio,cluster_ratio,is_synthetic,variant,split,segment_id,length_reconstructed
interpolation,1,57_524,48_254,57,0.7355260252952576,225.6887819468975,513,0.25,0.24538258575197888,True,CLUSTER_AWARE_CLASSICAL,train,syn_CLUSTER_AWARE_CLASSICAL_r25_00146,False
interpolation,1,10_35,32_136,10,0.4022115170955658,624.2086428403854,280,0.25,0.24538258575197888,True,CLUSTER_AWARE_CLASSICAL,train,syn_CLUSTER_AWARE_CLASSICAL_r25_00147,False
interpolation,1,62_674,41_167,62,0.6790518760681152,6573.715455532074,18350,0.25,0.24538258575197888,True,CLUSTER_AWARE_CLASSICAL,train,syn_CLUSTER_AWARE_CLASSICAL_r25_00148,False
interpolation,1,31_126,27_90,31,0.447238564491272,893.9718157052994,2700,0.25,0.24538258575197888,True,CLUSTER_AWARE_CLASSICAL,train,syn_CLUSTER_AWARE_CLASSICAL_r25_00149,False
interpolation,1,17_56,15_52,17,0.47277548909187317,3865.167472690344,7414,0.25,0.24538258575197888,True,CLUSTER_AWARE_CLASSICAL,train,syn_CLUSTER_AWARE_CLASSICAL_r25_00150,False
interpolation,1,10_35,31_125,10,0.28278571367263794,936.1078578233719,280,0.25,0.24538258575197888,True,CLUSTER_AWARE_CLASSICAL,train,syn_CLUSTER_AWARE_CLASSICAL_r25_00151,False
interpolation,1,66_781,66_779,66,0.5350857377052307,330.9645754098892,820,0.25,0.24538258575197888,True,CLUSTER_AWARE_CLASSICAL,train,syn_CLUSTER_AWARE_CLASSICAL_r25_00152,False
interpolation,1,66_769,50_308,66,0.47869619727134705,137.3934769630432,280,0.25,0.24538258575197888,True,CLUSTER_AWARE_CLASSICAL,train,syn_CLUSTER_AWARE_CLASSICAL_r25_00153,False
interpolation,1,48_270,55_410,48,0.7058922052383423,207.35353231430054,450,0.25,0.24538258575197888,True,CLUSTER_AWARE_CLASSICAL,train,syn_CLUSTER_AWARE_CLASSICAL_r25_00154,False
interpolation,1,55_418,57_497,55,0.5089299082756042,162.00885504484177,270,0.25,0.24538258575197888,True,CLUSTER_AWARE_CLASSICAL,train,syn_CLUSTER_AWARE_CLASSICAL_r25_00155,False
interpolation,1,48_255,41_157,48,0.4864846467971802,409.73003327846527,650,0.25,0.24538258575197888,True,CLUSTER_AWARE_CLASSICAL,train,syn_CLUSTER_AWARE_CLASSICAL_r25_00156,False
interpolation,1,27_93,36_144,27,0.5206245183944702,319.1750192642212,600,0.25,0.24538258575197888,True,CLUSTER_AWARE_CLASSICAL,train,syn_CLUSTER_AWARE_CLASSICAL_r25_00157,False
interpolation,1,79_1075,63_694,79,0.6569569110870361,834.5491013526917,2384,0.25,0.24538258575197888,True,CLUSTER_AWARE_CLASSICAL,train,syn_CLUSTER_AWARE_CLASSICAL_r25_00158,False
interpolation,1,48_233,48_244,48,0.4563983678817749,417.81991839408875,890,0.25,0.24538258575197888,True,CLUSTER_AWARE_CLASSICAL,train,syn_CLUSTER_AWARE_CLASSICAL_r25_00159,False
interpolation,1,49_288,50_311,49,0.41972899436950684,215.24173378944397,680,0.25,0.24538258575197888,True,CLUSTER_AWARE_CLASSICAL,train,syn_CLUSTER_AWARE_CLASSICAL_r25_00160,False
interpolation,1,4_7,30_119,4,0.571487545967102,3580.198154449463,10040,0.25,0.24538258575197888,True,CLUSTER_AWARE_CLASSICAL,train,syn_CLUSTER_AWARE_CLASSICAL_r25_00161,False
interpolation,1,76_1014,74_980,76,0.6183813214302063,1113.091906607151,2230,0.25,0.24538258575197888,True,CLUSTER_AWARE_CLASSICAL,train,syn_CLUSTER_AWARE_CLASSICAL_r25_00162,False
interpolation,1,15_52,21_80,15,0.5257455110549927,4627.561998784542,8014,0.25,0.24538258575197888,True,CLUSTER_AWARE_CLASSICAL,train,syn_CLUSTER_AWARE_CLASSICAL_r25_00163,False
interpolation,1,62_671,57_502,62,0.7007367014884949,174.0147340297699,360,0.25,0.24538258575197888,True,CLUSTER_AWARE_CLASSICAL,train,syn_CLUSTER_AWARE_CLASSICAL_r25_00164,False
interpolation,1,8_26,29_108,8,0.5490173101425171,3391.7571234703064,9760,0.25,0.24538258575197888,True,CLUSTER_AWARE_CLASSICAL,train,syn_CLUSTER_AWARE_CLASSICAL_r25_00165,False
interpolation,1,48_254,57_516,48,0.7388237118721008,134.77647423744202,280,0.25,0.24538258575197888,True,CLUSTER_AWARE_CLASSICAL,train,syn_CLUSTER_AWARE_CLASSICAL_r25_00166,False
interpolation,1,81_1117,66_763,81,0.7474161982536316,5729.703776717186,10442,0.25,0.24538258575197888,True,CLUSTER_AWARE_CLASSICAL,train,syn_CLUSTER_AWARE_CLASSICAL_r25_00167,False
interpolation,1,48_235,48_236,48,0.5597019791603088,239.4029802083969,470,0.25,0.24538258575197888,True,CLUSTER_AWARE_CLASSICAL,train,syn_CLUSTER_AWARE_CLASSICAL_r25_00168,False
interpolation,1,41_164,49_299,41,0.35950595140457153,325.8888390660286,940,0.25,0.24538258575197888,True,CLUSTER_AWARE_CLASSICAL,train,syn_CLUSTER_AWARE_CLASSICAL_r25_00169,False
interpolation,1,66_783,66_781,66,0.35988593101501465,339.82224345207214,430,0.25,0.24538258575197888,True,CLUSTER_AWARE_CLASSICAL,train,syn_CLUSTER_AWARE_CLASSICAL_r25_00170,False
interpolation,1,41_159,41_162,41,0.433796226978302,377.7870190143585,1050,0.25,0.24538258575197888,True,CLUSTER_AWARE_CLASSICAL,train,syn_CLUSTER_AWARE_CLASSICAL_r25_00171,False
interpolation,1,4_4,21_80,4,0.7283803820610046,2663.8312191069126,3350,0.25,0.24538258575197888,True,CLUSTER_AWARE_CLASSICAL,train,syn_CLUSTER_AWARE_CLASSICAL_r25_00172,False
interpolation,1,4_5,29_112,4,0.5926618576049805,1010.7525157928467,2160,0.25,0.24538258575197888,True,CLUSTER_AWARE_CLASSICAL,train,syn_CLUSTER_AWARE_CLASSICAL_r25_00173,False
interpolation,1,57_496,57_494,57,0.39878126978874207,274.90858793258667,640,0.25,0.24538258575197888,True,CLUSTER_AWARE_CLASSICAL,train,syn_CLUSTER_AWARE_CLASSICAL_r25_00174,False
interpolation,1,70_880,70_866,70,0.4762134552001953,187.61893272399902,370,0.25,0.24538258575197888,True,CLUSTER_AWARE_CLASSICAL,train,syn_CLUSTER_AWARE_CLASSICAL_r25_00175,False
interpolation,1,49_297,49_298,49,0.7265843152999878,193.24033319950104,340,0.25,0.24538258575197888,True,CLUSTER_AWARE_CLASSICAL,train,syn_CLUSTER_AWARE_CLASSICAL_r25_00176,False
interpolation,1,27_97,27_95,27,0.5962758660316467,1704.382073879242,4410,0.25,0.24538258575197888,True,CLUSTER_AWARE_CLASSICAL,train,syn_CLUSTER_AWARE_CLASSICAL_r25_00177,False
interpolation,1,49_284,48_250,49,0.3424226939678192,227.87885800004005,390,0.25,0.24538258575197888,True,CLUSTER_AWARE_CLASSICAL,train,syn_CLUSTER_AWARE_CLASSICAL_r25_00178,False
interpolation,1,10_35,31_127,10,0.6960896849632263,291.4992920458317,280,0.25,0.24538258575197888,True,CLUSTER_AWARE_CLASSICAL,train,syn_CLUSTER_AWARE_CLASSICAL_r25_00179,False
interpolation,1,27_101,41_167,27,0.6308691501617432,1663.3324357271194,4021,0.25,0.24538258575197888,True,CLUSTER_AWARE_CLASSICAL,train,syn_CLUSTER_AWARE_CLASSICAL_r25_00180,False
interpolation,1,80_1096,80_1091,80,0.598023533821106,131.96047067642212,280,0.25,0.24538258575197888,True,CLUSTER_AWARE_CLASSICAL,train,syn_CLUSTER_AWARE_CLASSICAL_r25_00181,False
interpolation,1,48_245,49_286,48,0.2637580931186676,131.0436326265335,240,0.25,0.24538258575197888,True,CLUSTER_AWARE_CLASSICAL,train,syn_CLUSTER_AWARE_CLASSICAL_r25_00182,False
jitter,0,66_782,,66,,120.0,240,0.5,0.5070422535211268,True,CLUSTER_AWARE_CLASSICAL,train,syn_CLUSTER_AWARE_CLASSICAL_r50_00000,False
jitter,0,72_918,,72,,285.0,570,0.5,0.5070422535211268,True,CLUSTER_AWARE_CLASSICAL,train,syn_CLUSTER_AWARE_CLASSICAL_r50_00001,False
jitter,0,80_1098,,80,,800.0,1600,0.5,0.5070422535211268,True,CLUSTER_AWARE_CLASSICAL,train,syn_CLUSTER_AWARE_CLASSICAL_r50_00002,False
jitter,0,52_345,,52,,358.0,716,0.5,0.5070422535211268,True,CLUSTER_AWARE_CLASSICAL,train,syn_CLUSTER_AWARE_CLASSICAL_r50_00003,False
jitter,0,68_827,,68,,410.0,820,0.5,0.5070422535211268,True,CLUSTER_AWARE_CLASSICAL,train,syn_CLUSTER_AWARE_CLASSICAL_r50_00004,False
jitter,0,62_670,,62,,140.0,280,0.5,0.5070422535211268,True,CLUSTER_AWARE_CLASSICAL,train,syn_CLUSTER_AWARE_CLASSICAL_r50_00005,False
jitter,0,64_703,,64,,620.0,1240,0.5,0.5070422535211268,True,CLUSTER_AWARE_CLASSICAL,train,syn_CLUSTER_AWARE_CLASSICAL_r50_00006,False
jitter,0,62_663,,62,,210.0,420,0.5,0.5070422535211268,True,CLUSTER_AWARE_CLASSICAL,train,syn_CLUSTER_AWARE_CLASSICAL_r50_00007,False
jitter,0,73_933,,73,,150.0,300,0.5,0.5070422535211268,True,CLUSTER_AWARE_CLASSICAL,train,syn_CLUSTER_AWARE_CLASSICAL_r50_00008,False
jitter,0,51_330,,51,,185.0,370,0.5,0.5070422535211268,True,CLUSTER_AWARE_CLASSICAL,train,syn_CLUSTER_AWARE_CLASSICAL_r50_00009,False
jitter,0,74_961,,74,,125.0,250,0.5,0.5070422535211268,True,CLUSTER_AWARE_CLASSICAL,train,syn_CLUSTER_AWARE_CLASSICAL_r50_00010,False
jitter,0,79_1055,,79,,285.0,570,0.5,0.5070422535211268,True,CLUSTER_AWARE_CLASSICAL,train,syn_CLUSTER_AWARE_CLASSICAL_r50_00011,False
jitter,0,60_627,,60,,310.0,620,0.5,0.5070422535211268,True,CLUSTER_AWARE_CLASSICAL,train,syn_CLUSTER_AWARE_CLASSICAL_r50_00012,False
jitter,0,51_329,,51,,120.0,240,0.5,0.5070422535211268,True,CLUSTER_AWARE_CLASSICAL,train,syn_CLUSTER_AWARE_CLASSICAL_r50_00013,False
jitter,0,73_935,,73,,180.0,360,0.5,0.5070422535211268,True,CLUSTER_AWARE_CLASSICAL,train,syn_CLUSTER_AWARE_CLASSICAL_r50_00014,False
jitter,0,11_42,,11,,200.0,400,0.5,0.5070422535211268,True,CLUSTER_AWARE_CLASSICAL,train,syn_CLUSTER_AWARE_CLASSICAL_r50_00015,False
jitter,0,68_831,,68,,240.0,480,0.5,0.5070422535211268,True,CLUSTER_AWARE_CLASSICAL,train,syn_CLUSTER_AWARE_CLASSICAL_r50_00016,False
jitter,0,73_935,,73,,180.0,360,0.5,0.5070422535211268,True,CLUSTER_AWARE_CLASSICAL,train,syn_CLUSTER_AWARE_CLASSICAL_r50_00017,False
jitter,0,46_226,,46,,125.0,250,0.5,0.5070422535211268,True,CLUSTER_AWARE_CLASSICAL,train,syn_CLUSTER_AWARE_CLASSICAL_r50_00018,False
jitter,0,51_332,,51,,320.0,640,0.5,0.5070422535211268,True,CLUSTER_AWARE_CLASSICAL,train,syn_CLUSTER_AWARE_CLASSICAL_r50_00019,False
jitter,0,61_636,,61,,160.0,320,0.5,0.5070422535211268,True,CLUSTER_AWARE_CLASSICAL,train,syn_CLUSTER_AWARE_CLASSICAL_r50_00020,False
jitter,0,53_374,,53,,785.0,1570,0.5,0.5070422535211268,True,CLUSTER_AWARE_CLASSICAL,train,syn_CLUSTER_AWARE_CLASSICAL_r50_00021,False
jitter,0,62_672,,62,,210.0,420,0.5,0.5070422535211268,True,CLUSTER_AWARE_CLASSICAL,train,syn_CLUSTER_AWARE_CLASSICAL_r50_00022,False
jitter,0,55_409,,55,,185.0,370,0.5,0.5070422535211268,True,CLUSTER_AWARE_CLASSICAL,train,syn_CLUSTER_AWARE_CLASSICAL_r50_00023,False
jitter,0,76_1022,,76,,165.0,330,0.5,0.5070422535211268,True,CLUSTER_AWARE_CLASSICAL,train,syn_CLUSTER_AWARE_CLASSICAL_r50_00024,False
jitter,0,68_829,,68,,125.0,250,0.5,0.5070422535211268,True,CLUSTER_AWARE_CLASSICAL,train,syn_CLUSTER_AWARE_CLASSICAL_r50_00025,False
jitter,0,70_885,,70,,890.0,1780,0.5,0.5070422535211268,True,CLUSTER_AWARE_CLASSICAL,train,syn_CLUSTER_AWARE_CLASSICAL_r50_00026,False
jitter,0,66_759,,66,,145.0,290,0.5,0.5070422535211268,True,CLUSTER_AWARE_CLASSICAL,train,syn_CLUSTER_AWARE_CLASSICAL_r50_00027,False
jitter,0,76_1008,,76,,145.0,290,0.5,0.5070422535211268,True,CLUSTER_AWARE_CLASSICAL,train,syn_CLUSTER_AWARE_CLASSICAL_r50_00028,False
jitter,0,68_812,,68,,170.0,340,0.5,0.5070422535211268,True,CLUSTER_AWARE_CLASSICAL,train,syn_CLUSTER_AWARE_CLASSICAL_r50_00029,False
jitter,0,79_1072,,79,,135.0,270,0.5,0.5070422535211268,True,CLUSTER_AWARE_CLASSICAL,train,syn_CLUSTER_AWARE_CLASSICAL_r50_00030,False
jitter,0,74_957,,74,,235.0,470,0.5,0.5070422535211268,True,CLUSTER_AWARE_CLASSICAL,train,syn_CLUSTER_AWARE_CLASSICAL_r50_00031,False
jitter,0,55_416,,55,,590.0,1180,0.5,0.5070422535211268,True,CLUSTER_AWARE_CLASSICAL,train,syn_CLUSTER_AWARE_CLASSICAL_r50_00032,False
jitter,0,62_659,,62,,225.0,450,0.5,0.5070422535211268,True,CLUSTER_AWARE_CLASSICAL,train,syn_CLUSTER_AWARE_CLASSICAL_r50_00033,False
jitter,0,81_1115,,81,,210.0,420,0.5,0.5070422535211268,True,CLUSTER_AWARE_CLASSICAL,train,syn_CLUSTER_AWARE_CLASSICAL_r50_00034,False
jitter,0,47_230,,47,,123.0,246,0.5,0.5070422535211268,True,CLUSTER_AWARE_CLASSICAL,train,syn_CLUSTER_AWARE_CLASSICAL_r50_00035,False
jitter,0,53_372,,53,,120.0,240,0.5,0.5070422535211268,True,CLUSTER_AWARE_CLASSICAL,train,syn_CLUSTER_AWARE_CLASSICAL_r50_00036,False
jitter,0,68_831,,68,,240.0,480,0.5,0.5070422535211268,True,CLUSTER_AWARE_CLASSICAL,train,syn_CLUSTER_AWARE_CLASSICAL_r50_00037,False
jitter,0,73_937,,73,,225.0,450,0.5,0.5070422535211268,True,CLUSTER_AWARE_CLASSICAL,train,syn_CLUSTER_AWARE_CLASSICAL_r50_00038,False
jitter,0,64_702,,64,,205.0,410,0.5,0.5070422535211268,True,CLUSTER_AWARE_CLASSICAL,train,syn_CLUSTER_AWARE_CLASSICAL_r50_00039,False
jitter,0,47_230,,47,,123.0,246,0.5,0.5070422535211268,True,CLUSTER_AWARE_CLASSICAL,train,syn_CLUSTER_AWARE_CLASSICAL_r50_00040,False
jitter,0,76_1024,,76,,570.0,1140,0.5,0.5070422535211268,True,CLUSTER_AWARE_CLASSICAL,train,syn_CLUSTER_AWARE_CLASSICAL_r50_00041,False
jitter,0,52_345,,52,,358.0,716,0.5,0.5070422535211268,True,CLUSTER_AWARE_CLASSICAL,train,syn_CLUSTER_AWARE_CLASSICAL_r50_00042,False
jitter,0,81_1113,,81,,120.0,240,0.5,0.5070422535211268,True,CLUSTER_AWARE_CLASSICAL,train,syn_CLUSTER_AWARE_CLASSICAL_r50_00043,False
jitter,0,76_1003,,76,,205.0,410,0.5,0.5070422535211268,True,CLUSTER_AWARE_CLASSICAL,train,syn_CLUSTER_AWARE_CLASSICAL_r50_00044,False
jitter,0,76_1016,,76,,375.0,750,0.5,0.5070422535211268,True,CLUSTER_AWARE_CLASSICAL,train,syn_CLUSTER_AWARE_CLASSICAL_r50_00045,False
jitter,0,60_633,,60,,405.0,810,0.5,0.5070422535211268,True,CLUSTER_AWARE_CLASSICAL,train,syn_CLUSTER_AWARE_CLASSICAL_r50_00046,False
jitter,0,70_871,,70,,120.0,240,0.5,0.5070422535211268,True,CLUSTER_AWARE_CLASSICAL,train,syn_CLUSTER_AWARE_CLASSICAL_r50_00047,False
jitter,0,68_813,,68,,325.0,650,0.5,0.5070422535211268,True,CLUSTER_AWARE_CLASSICAL,train,syn_CLUSTER_AWARE_CLASSICAL_r50_00048,False
jitter,0,60_634,,60,,251.5,503,0.5,0.5070422535211268,True,CLUSTER_AWARE_CLASSICAL,train,syn_CLUSTER_AWARE_CLASSICAL_r50_00049,False
jitter,0,74_983,,74,,155.0,310,0.5,0.5070422535211268,True,CLUSTER_AWARE_CLASSICAL,train,syn_CLUSTER_AWARE_CLASSICAL_r50_00050,False
jitter,0,60_625,,60,,180.0,360,0.5,0.5070422535211268,True,CLUSTER_AWARE_CLASSICAL,train,syn_CLUSTER_AWARE_CLASSICAL_r50_00051,False
jitter,0,60_624,,60,,405.0,810,0.5,0.5070422535211268,True,CLUSTER_AWARE_CLASSICAL,train,syn_CLUSTER_AWARE_CLASSICAL_r50_00052,False
jitter,0,79_1068,,79,,160.0,320,0.5,0.5070422535211268,True,CLUSTER_AWARE_CLASSICAL,train,syn_CLUSTER_AWARE_CLASSICAL_r50_00053,False
jitter,0,62_659,,62,,225.0,450,0.5,0.5070422535211268,True,CLUSTER_AWARE_CLASSICAL,train,syn_CLUSTER_AWARE_CLASSICAL_r50_00054,False
jitter,0,81_1113,,81,,120.0,240,0.5,0.5070422535211268,True,CLUSTER_AWARE_CLASSICAL,train,syn_CLUSTER_AWARE_CLASSICAL_r50_00055,False
jitter,0,70_864,,70,,810.0,1620,0.5,0.5070422535211268,True,CLUSTER_AWARE_CLASSICAL,train,syn_CLUSTER_AWARE_CLASSICAL_r50_00056,False
jitter,0,79_1071,,79,,145.0,290,0.5,0.5070422535211268,True,CLUSTER_AWARE_CLASSICAL,train,syn_CLUSTER_AWARE_CLASSICAL_r50_00057,False
jitter,0,70_870,,70,,145.0,290,0.5,0.5070422535211268,True,CLUSTER_AWARE_CLASSICAL,train,syn_CLUSTER_AWARE_CLASSICAL_r50_00058,False
jitter,0,79_1067,,79,,610.0,1220,0.5,0.5070422535211268,True,CLUSTER_AWARE_CLASSICAL,train,syn_CLUSTER_AWARE_CLASSICAL_r50_00059,False
jitter,0,52_344,,52,,300.0,600,0.5,0.5070422535211268,True,CLUSTER_AWARE_CLASSICAL,train,syn_CLUSTER_AWARE_CLASSICAL_r50_00060,False
jitter,0,80_1093,,80,,120.0,240,0.5,0.5070422535211268,True,CLUSTER_AWARE_CLASSICAL,train,syn_CLUSTER_AWARE_CLASSICAL_r50_00061,False
jitter,0,74_985,,74,,205.0,410,0.5,0.5070422535211268,True,CLUSTER_AWARE_CLASSICAL,train,syn_CLUSTER_AWARE_CLASSICAL_r50_00062,False
jitter,0,70_883,,70,,175.0,350,0.5,0.5070422535211268,True,CLUSTER_AWARE_CLASSICAL,train,syn_CLUSTER_AWARE_CLASSICAL_r50_00063,False
jitter,0,81_1115,,81,,210.0,420,0.5,0.5070422535211268,True,CLUSTER_AWARE_CLASSICAL,train,syn_CLUSTER_AWARE_CLASSICAL_r50_00064,False
jitter,0,73_941,,73,,380.0,760,0.5,0.5070422535211268,True,CLUSTER_AWARE_CLASSICAL,train,syn_CLUSTER_AWARE_CLASSICAL_r50_00065,False
jitter,0,73_942,,73,,120.0,240,0.5,0.5070422535211268,True,CLUSTER_AWARE_CLASSICAL,train,syn_CLUSTER_AWARE_CLASSICAL_r50_00066,False
jitter,0,52_338,,52,,135.0,270,0.5,0.5070422535211268,True,CLUSTER_AWARE_CLASSICAL,train,syn_CLUSTER_AWARE_CLASSICAL_r50_00067,False
jitter,0,53_358,,53,,820.0,1640,0.5,0.5070422535211268,True,CLUSTER_AWARE_CLASSICAL,train,syn_CLUSTER_AWARE_CLASSICAL_r50_00068,False
jitter,0,11_42,,11,,200.0,400,0.5,0.5070422535211268,True,CLUSTER_AWARE_CLASSICAL,train,syn_CLUSTER_AWARE_CLASSICAL_r50_00069,False
jitter,0,53_346,,53,,135.0,270,0.5,0.5070422535211268,True,CLUSTER_AWARE_CLASSICAL,train,syn_CLUSTER_AWARE_CLASSICAL_r50_00070,False
jitter,0,53_358,,53,,820.0,1640,0.5,0.5070422535211268,True,CLUSTER_AWARE_CLASSICAL,train,syn_CLUSTER_AWARE_CLASSICAL_r50_00071,False
jitter,0,81_1107,,81,,150.0,300,0.5,0.5070422535211268,True,CLUSTER_AWARE_CLASSICAL,train,syn_CLUSTER_AWARE_CLASSICAL_r50_00072,False
jitter,0,70_879,,70,,305.0,610,0.5,0.5070422535211268,True,CLUSTER_AWARE_CLASSICAL,train,syn_CLUSTER_AWARE_CLASSICAL_r50_00073,False
jitter,0,81_1107,,81,,150.0,300,0.5,0.5070422535211268,True,CLUSTER_AWARE_CLASSICAL,train,syn_CLUSTER_AWARE_CLASSICAL_r50_00074,False
jitter,0,80_1090,,80,,335.0,670,0.5,0.5070422535211268,True,CLUSTER_AWARE_CLASSICAL,train,syn_CLUSTER_AWARE_CLASSICAL_r50_00075,False
jitter,0,76_1021,,76,,505.0,1010,0.5,0.5070422535211268,True,CLUSTER_AWARE_CLASSICAL,train,syn_CLUSTER_AWARE_CLASSICAL_r50_00076,False
jitter,0,79_1057,,79,,410.0,820,0.5,0.5070422535211268,True,CLUSTER_AWARE_CLASSICAL,train,syn_CLUSTER_AWARE_CLASSICAL_r50_00077,False
jitter,0,66_756,,66,,700.0,1400,0.5,0.5070422535211268,True,CLUSTER_AWARE_CLASSICAL,train,syn_CLUSTER_AWARE_CLASSICAL_r50_00078,False
jitter,0,53_378,,53,,1340.0,2680,0.5,0.5070422535211268,True,CLUSTER_AWARE_CLASSICAL,train,syn_CLUSTER_AWARE_CLASSICAL_r50_00079,False
jitter,0,80_1094,,80,,220.0,440,0.5,0.5070422535211268,True,CLUSTER_AWARE_CLASSICAL,train,syn_CLUSTER_AWARE_CLASSICAL_r50_00080,False
jitter,0,81_1115,,81,,210.0,420,0.5,0.5070422535211268,True,CLUSTER_AWARE_CLASSICAL,train,syn_CLUSTER_AWARE_CLASSICAL_r50_00081,False
jitter,0,53_362,,53,,685.0,1370,0.5,0.5070422535211268,True,CLUSTER_AWARE_CLASSICAL,train,syn_CLUSTER_AWARE_CLASSICAL_r50_00082,False
jitter,0,81_1115,,81,,210.0,420,0.5,0.5070422535211268,True,CLUSTER_AWARE_CLASSICAL,train,syn_CLUSTER_AWARE_CLASSICAL_r50_00083,False
jitter,0,80_1093,,80,,120.0,240,0.5,0.5070422535211268,True,CLUSTER_AWARE_CLASSICAL,train,syn_CLUSTER_AWARE_CLASSICAL_r50_00084,False
jitter,0,55_421,,55,,845.0,1690,0.5,0.5070422535211268,True,CLUSTER_AWARE_CLASSICAL,train,syn_CLUSTER_AWARE_CLASSICAL_r50_00085,False
jitter,0,68_831,,68,,240.0,480,0.5,0.5070422535211268,True,CLUSTER_AWARE_CLASSICAL,train,syn_CLUSTER_AWARE_CLASSICAL_r50_00086,False
jitter,0,74_966,,74,,185.0,370,0.5,0.5070422535211268,True,CLUSTER_AWARE_CLASSICAL,train,syn_CLUSTER_AWARE_CLASSICAL_r50_00087,False
jitter,0,51_337,,51,,485.5,971,0.5,0.5070422535211268,True,CLUSTER_AWARE_CLASSICAL,train,syn_CLUSTER_AWARE_CLASSICAL_r50_00088,False
jitter,0,53_356,,53,,410.0,820,0.5,0.5070422535211268,True,CLUSTER_AWARE_CLASSICAL,train,syn_CLUSTER_AWARE_CLASSICAL_r50_00089,False
interpolation,0,64_706,81_1112,64,0.48897480964660645,174.88974809646606,360,0.5,0.5070422535211268,True,CLUSTER_AWARE_CLASSICAL,train,syn_CLUSTER_AWARE_CLASSICAL_r50_00090,False
interpolation,0,68_821,55_409,68,0.7402580380439758,247.92193323373795,540,0.5,0.5070422535211268,True,CLUSTER_AWARE_CLASSICAL,train,syn_CLUSTER_AWARE_CLASSICAL_r50_00091,False
interpolation,0,81_1116,51_329,81,0.36518722772598267,140.08529752492905,350,0.5,0.5070422535211268,True,CLUSTER_AWARE_CLASSICAL,train,syn_CLUSTER_AWARE_CLASSICAL_r50_00092,False
interpolation,0,78_1031,63_681,78,0.7217928767204285,215.52550137043,470,0.5,0.5070422535211268,True,CLUSTER_AWARE_CLASSICAL,train,syn_CLUSTER_AWARE_CLASSICAL_r50_00093,False
interpolation,0,11_42,11_43,11,0.7259768843650818,1116.6073217988014,400,0.5,0.5070422535211268,True,CLUSTER_AWARE_CLASSICAL,train,syn_CLUSTER_AWARE_CLASSICAL_r50_00094,False
interpolation,0,74_961,74_957,74,0.7088995575904846,157.0210486650467,250,0.5,0.5070422535211268,True,CLUSTER_AWARE_CLASSICAL,train,syn_CLUSTER_AWARE_CLASSICAL_r50_00095,False
interpolation,0,72_922,55_413,72,0.4729914367198944,1203.55209633708,4610,0.5,0.5070422535211268,True,CLUSTER_AWARE_CLASSICAL,train,syn_CLUSTER_AWARE_CLASSICAL_r50_00096,False
interpolation,0,64_703,74_981,64,0.47274041175842285,385.36948323249817,1240,0.5,0.5070422535211268,True,CLUSTER_AWARE_CLASSICAL,train,syn_CLUSTER_AWARE_CLASSICAL_r50_00097,False
interpolation,0,55_420,63_678,55,0.574557363986969,276.8196704983711,660,0.5,0.5070422535211268,True,CLUSTER_AWARE_CLASSICAL,train,syn_CLUSTER_AWARE_CLASSICAL_r50_00098,False
interpolation,0,53_372,76_1022,53,0.7028255462646484,133.37285041809082,240,0.5,0.5070422535211268,True,CLUSTER_AWARE_CLASSICAL,train,syn_CLUSTER_AWARE_CLASSICAL_r50_00099,False
interpolation,0,81_1116,80_1093,81,0.3263675272464752,137.95021757483482,350,0.5,0.5070422535211268,True,CLUSTER_AWARE_CLASSICAL,train,syn_CLUSTER_AWARE_CLASSICAL_r50_00100,False
interpolation,0,62_664,73_932,62,0.5665584206581116,182.84902900457382,240,0.5,0.5070422535211268,True,CLUSTER_AWARE_CLASSICAL,train,syn_CLUSTER_AWARE_CLASSICAL_r50_00101,False
interpolation,0,81_1108,70_871,81,0.6695154309272766,340.9400922060013,900,0.5,0.5070422535211268,True,CLUSTER_AWARE_CLASSICAL,train,syn_CLUSTER_AWARE_CLASSICAL_r50_00102,False
interpolation,0,74_968,76_1026,74,0.41140276193618774,313.8597238063812,510,0.5,0.5070422535211268,True,CLUSTER_AWARE_CLASSICAL,train,syn_CLUSTER_AWARE_CLASSICAL_r50_00103,False
interpolation,0,80_1088,74_974,80,0.6770800948143005,469.2174383997917,1200,0.5,0.5070422535211268,True,CLUSTER_AWARE_CLASSICAL,train,syn_CLUSTER_AWARE_CLASSICAL_r50_00104,False
interpolation,0,60_617,80_1076,60,0.7255641222000122,154.30448472499847,240,0.5,0.5070422535211268,True,CLUSTER_AWARE_CLASSICAL,train,syn_CLUSTER_AWARE_CLASSICAL_r50_00105,False
interpolation,0,76_1015,74_981,76,0.6520365476608276,191.3009136915207,400,0.5,0.5070422535211268,True,CLUSTER_AWARE_CLASSICAL,train,syn_CLUSTER_AWARE_CLASSICAL_r50_00106,False
interpolation,0,74_978,74_984,74,0.41055619716644287,171.78887605667114,320,0.5,0.5070422535211268,True,CLUSTER_AWARE_CLASSICAL,train,syn_CLUSTER_AWARE_CLASSICAL_r50_00107,False
interpolation,0,51_328,81_1113,51,0.4490368962287903,221.0333016514778,690,0.5,0.5070422535211268,True,CLUSTER_AWARE_CLASSICAL,train,syn_CLUSTER_AWARE_CLASSICAL_r50_00108,False
